versiculo,degree_centrality,eigenvector_centrality,betweenness_centrality
Isaías 32:1,0.00198000198000198,0.023797842725141908,0.00016189348840727974
João 6:51,0.0015840015840015839,0.023787976618481605,0.00029838859473516424
João 1:17,0.003399003399003399,0.02376315693349028,0.0017999063033667174
Efésios 5:14,0.002442002442002442,0.023670491932872975,0.0005067498326322349
1 Pedro 4:2,0.002805002805002805,0.023642006710534,0.0006468036820269816
Colossenses 3:16,0.004257004257004257,0.023616672387170558,0.001362619776347453
Colossenses 1:14,0.001551001551001551,0.02359594668486359,0.00014103607537939956
2 Tessalonicenses 1:3,0.002376002376002376,0.023591895599826895,0.00025727086078721677
1 Pedro 1:11,0.002574002574002574,0.023490473199084098,0.00045892251420055655
Lucas 1:32,0.00264000264000264,0.023471677524347163,0.0005873935787908961
Colossenses 3:5,0.003036003036003036,0.023446709280750412,0.00045739889852470746
Atos 17:30,0.002376002376002376,0.023353382148932622,0.00031558337320430224
Romanos 1:5,0.001947001947001947,0.02334741267721974,0.0002533540271634656
1 Pedro 4:1,0.001815001815001815,0.02333246456614964,0.00027698383297795036
2 Coríntios 11:23,0.003333003333003333,0.023291851553867638,0.0009114230411727489
Hebreus 6:10,0.003861003861003861,0.023220045444618927,0.0009717527435325927
1 Tessalonicenses 4:1,0.00363000363000363,0.02320829416679028,0.0006415901926826367
João 12:35,0.002211002211002211,0.023181256082578313,0.00041031155826769966
Atos 20:21,0.003036003036003036,0.02313872331232458,0.00031280123380685043
Efésios 6:12,0.001782001782001782,0.023133234737758718,0.0003536075482435684
Efésios 1:12,0.002211002211002211,0.02313181179087575,0.00028843942478102967
1 Tessalonicenses 5:23,0.002475002475002475,0.023124937375661007,0.0003248806976671781
João 10:27,0.002904002904002904,0.023094380035967046,0.0005566800451900663
Tiago 1:18,0.002211002211002211,0.023062912842171934,0.0006215616063904969
1 Timóteo 1:14,0.001518001518001518,0.023058794771959403,8.623266875949686e-05
Zacarias 2:11,0.002343002343002343,0.023032919515473493,0.0003829729353442252
Romanos 16:26,0.002211002211002211,0.023009860471796113,0.0004456658443522842
Atos 2:24,0.002508002508002508,0.022993022929893907,0.000285625846445668
1 João 4:4,0.002145002145002145,0.022985587096915103,0.0004984897909403232
Isaías 45:17,0.002541002541002541,0.02296553753302555,0.0007996619653384358
Colossenses 3:12,0.003069003069003069,0.022965395664555657,0.0006845322534465916
Atos 4:10,0.001815001815001815,0.02293251071059972,0.00018512888189755637
Hebreus 10:22,0.003828003828003828,0.02284223677008369,0.0018600104246196889
Romanos 8:24,0.0015840015840015839,0.02282719091885693,0.00028638937702722336
João 6:37,0.002178002178002178,0.022796475350076,0.0006308092988044436
2 Tessalonicenses 1:8,0.004257004257004257,0.022781246315187756,0.0015068608533121265
Romanos 3:22,0.001881001881001881,0.022748677493837945,0.00041569117863406537
Atos 15:9,0.001617001617001617,0.022699057455927305,0.00021314507943094956
Efésios 1:11,0.002706002706002706,0.022625895941539426,0.0005400503156361725
João 12:31,0.001353001353001353,0.022568092718229762,7.560302776495302e-05
Apocalipse 21:23,0.002574002574002574,0.022552141885185076,0.0005488673469971591
Colossenses 3:11,0.003531003531003531,0.022542253218362226,0.00046609291142305035
2 Coríntios 7:1,0.0034980034980034978,0.022520693091703924,0.0005297642972393555
1 João 5:4,0.001386001386001386,0.022491663176275534,0.00010917766954808722
Hebreus 2:3,0.003201003201003201,0.022456115549873045,0.0007566007787878512
João 14:23,0.002013002013002013,0.02245296191651737,0.0001702731321085097
Gênesis 17:7,0.003729003729003729,0.02244330337637501,0.0009710583195624269
João 14:20,0.0015840015840015839,0.02243942558487093,8.970086142549808e-05
João 15:26,0.001452001452001452,0.022381651279462636,7.265979134784383e-05
1 Coríntios 6:19,0.001815001815001815,0.022365728671126732,0.0001875957566577463
1 João 4:7,0.001518001518001518,0.022350835123640906,0.0001345940327049958
Apocalipse 2:17,0.002475002475002475,0.02234513455203842,0.000444187816951223
1 Pedro 1:12,0.003333003333003333,0.022301815948411532,0.0016619533767773262
1 Coríntios 15:58,0.003564003564003564,0.022292479924299054,0.0006995496145167792
Hebreus 4:14,0.002046002046002046,0.022281362547841528,0.0004014624438328798
Colossenses 1:10,0.002838002838002838,0.02226938957255572,0.0003626102583751486
João 14:27,0.003927003927003927,0.022257393174727445,0.0010425789911770644
1 Pedro 2:4,0.002343002343002343,0.02225396843467989,0.0011747643012847986
Romanos 5:5,0.002211002211002211,0.022177967184363347,0.0006433865446520851
Efésios 4:11,0.002607002607002607,0.022177945773689804,0.0006044247551131546
Jeremias 31:34,0.002343002343002343,0.022165941865608343,0.0002426882162287826
1 Pedro 5:8,0.00396000396000396,0.022128846950535602,0.0013698539057800333
Romanos 6:22,0.002541002541002541,0.022123491410091636,0.0008866877083164971
Hebreus 13:21,0.003399003399003399,0.02211503952579427,0.0005690455732660031
Apocalipse 20:4,0.002574002574002574,0.02209974096724114,0.000746673430008376
Apocalipse 21:3,0.00264000264000264,0.022096467294370727,0.0002432703105731108
Lucas 1:31,0.001287001287001287,0.022081602632091045,7.225803701151749e-05
Judas 1:14,0.002013002013002013,0.022073702785608523,0.00030121607495731226
1 Crônicas 29:11,0.002673002673002673,0.021944154636045845,0.0006169012909337116
Hebreus 3:14,0.001947001947001947,0.021880286671090543,0.00020511673338306557
Efésios 4:1,0.002508002508002508,0.02187218416968401,0.0005298133183668795
2 Coríntios 5:10,0.003003003003003003,0.02185643316607888,0.0008744923875929085
Atos 4:12,0.001683001683001683,0.0218144384982303,0.00017971984975722748
Hebreus 13:15,0.003399003399003399,0.02180862593522777,0.0010708984290801547
Hebreus 9:24,0.00231000231000231,0.0218024266288131,0.0011825781718010184
Mateus 5:3,0.003036003036003036,0.021789896542937743,0.0009825992693489956
Efésios 4:8,0.001485001485001485,0.02177423128518188,0.00024063383758231327
Efésios 1:14,0.001188001188001188,0.02176901419008346,0.0003988988562898191
Salmos 86:9,0.001683001683001683,0.021768316847133037,0.0001039424445710652
João 14:30,0.001716001716001716,0.02176064108392967,0.00016531677954209354
Isaías 9:2,0.001353001353001353,0.021750195046886737,0.00021142391872308993
Mateus 5:16,0.002706002706002706,0.021725743746061465,0.0007192896933416031
1 João 5:6,0.002112002112002112,0.02169333011591784,0.0001738810252664877
Lucas 12:32,0.002244002244002244,0.021692628811384312,0.0003711132911757648
Filipenses 3:20,0.002112002112002112,0.021675835625797547,0.00027302716622766256
João 1:49,0.002145002145002145,0.021672654730284416,0.0005947999289737224
Romanos 2:5,0.004026004026004026,0.021624498369041036,0.0010941250732748992
João 17:25,0.002112002112002112,0.021591115331085833,0.00031472315523382107
Isaías 42:10,0.002211002211002211,0.021558234802396544,0.00021644177312280416
Romanos 8:15,0.00231000231000231,0.021546140896886407,0.00047254164626281576
Efésios 3:20,0.002508002508002508,0.021538965223877993,0.000715828118784353
Apocalipse 17:8,0.001716001716001716,0.021528433984374554,0.0003510063026999766
Romanos 1:28,0.003531003531003531,0.021524526450775853,0.000689412039364582
Filipenses 2:1,0.00264000264000264,0.02152231850103523,0.0006094392508906157
Apocalipse 2:8,0.001188001188001188,0.02148607729978028,1.6722629155815706e-05
1 Coríntios 15:25,0.001518001518001518,0.021481896619367297,6.371446396205369e-05
Apocalipse 3:10,0.002112002112002112,0.02142908136079771,0.00044442057401128843
Daniel 7:27,0.00198000198000198,0.021426600257716626,0.00022919880997842397
Amós 9:11,0.002574002574002574,0.02140799366406322,0.0009284117965869609
Gálatas 3:10,0.002508002508002508,0.0213452948957945,0.000336531003676373
Provérbios 4:18,0.002607002607002607,0.021330840011677853,0.0002640276287713139
Salmos 2:7,0.001782001782001782,0.021326567328244145,0.0001836854322647371
Êxodo 19:5,0.004092004092004092,0.021323556132531295,0.001305314173603926
Romanos 16:20,0.002343002343002343,0.02130139804596503,0.0004309891927973991
Mateus 4:16,0.001254001254001254,0.02128737871041923,0.00015071274548980664
Efésios 3:17,0.001947001947001947,0.021281640568161495,0.0005128869774087913
Judas 1:21,0.00165000165000165,0.021275170499369563,0.0003630179137977788
Gálatas 2:16,0.0022770022770022768,0.02126276204360408,0.00019839124893162829
Efésios 4:30,0.002079002079002079,0.021249637441569214,0.0005177520827095221
Atos 1:8,0.00297000297000297,0.021225884581071493,0.0006579875973472939
Efésios 1:13,0.002409002409002409,0.021222829176350058,0.0003683541453721017
Mateus 3:2,0.003333003333003333,0.021207909891085647,0.0008194205722526776
1 Coríntios 4:5,0.004257004257004257,0.021191593139117396,0.0011706706911925851
1 Pedro 5:5,0.003927003927003927,0.021188124511071885,0.0008616360523211898
2 Coríntios 6:1,0.00231000231000231,0.021181209275443036,0.0004136659127786429
1 Pedro 4:13,0.002145002145002145,0.021175542435957793,0.00025424145517185354
Atos 13:47,0.002079002079002079,0.021173283266291955,0.0007187905516917951
2 Coríntios 1:12,0.004191004191004191,0.021163071244511583,0.0012665269177201514
João 3:15,0.001881001881001881,0.02115454146396461,0.00019438142428477472
Isaías 40:9,0.002112002112002112,0.021154402424554172,0.0005249413310844381
Tiago 4:8,0.003399003399003399,0.021152510541199987,0.0007915074654330194
Apocalipse 22:16,0.002244002244002244,0.021129552011020628,0.0004981377733419298
Salmos 98:1,0.002574002574002574,0.021123216424934085,0.000480209653520567
Hebreus 8:10,0.00264000264000264,0.021092585797488305,0.0004668599899876472
João 14:16,0.001848001848001848,0.02108887048149124,0.00012190548714565215
2 Tessalonicenses 1:10,0.002376002376002376,0.02108301527080513,0.0003861211166494668
Atos 8:36,0.001287001287001287,0.02107226111134708,6.875919546721237e-05
Isaías 44:6,0.002739002739002739,0.02104398696322123,0.0006339641179152239
1 João 5:7,0.001518001518001518,0.02101696910364192,0.0003636033468843436
Apocalipse 4:8,0.002508002508002508,0.02100807430962214,0.000903969944083049
Gálatas 4:6,0.001914001914001914,0.020961380103057013,0.0002899155605393899
Apocalipse 5:8,0.002475002475002475,0.02095542513310744,0.00040871565015306987
Romanos 14:17,0.002871002871002871,0.02094964564240606,0.0005880838802081916
Efésios 2:20,0.002343002343002343,0.020919505553437114,0.0002503181694459973
Atos 17:31,0.002607002607002607,0.02088416795818438,0.0003904712891330778
Tito 1:1,0.0017490017490017489,0.02085192703158813,0.000273483666942744
Jó 19:25,0.0015840015840015839,0.020783078333886054,0.0002520796731550249
Apocalipse 5:12,0.001617001617001617,0.020774733543690024,0.00017557342896228013
Apocalipse 19:20,0.00363000363000363,0.020773354430759533,0.0008032635585717744
2 Timóteo 2:10,0.001914001914001914,0.020744335457036994,0.00017282885798409296
Isaías 46:10,0.003564003564003564,0.02074363656056701,0.0011138638195427012
João 15:2,0.002574002574002574,0.020737143115106656,0.0007014581695654621
2 Timóteo 3:15,0.003036003036003036,0.020710549911839293,0.0008083710204493523
Judas 1:25,0.002079002079002079,0.020685155735952965,0.00021618483774206774
Hebreus 10:19,0.002376002376002376,0.020680189232069157,0.0005727766200725786
Jeremias 33:15,0.00198000198000198,0.020679297328739885,0.00010117153267781666
Efésios 4:22,0.00231000231000231,0.02064435043463805,0.0004784162694426911
Romanos 11:26,0.00198000198000198,0.020624563782728728,0.0005013572023476186
Gálatas 5:13,0.002706002706002706,0.020605586086705496,0.00040098904526304215
Salmos 72:11,0.001287001287001287,0.020588254225431684,6.13693542569329e-05
Atos 5:41,0.001848001848001848,0.02057470698943687,0.00017418077047929106
Isaías 54:5,0.00231000231000231,0.020563235214650744,0.0003833799247889656
Romanos 3:19,0.004026004026004026,0.020552066454146253,0.0010471587439109143
2 Pedro 2:18,0.002871002871002871,0.020509160612279403,0.0007085714141407787
1 Timóteo 1:13,0.002937002937002937,0.020485091060009997,0.0006445564767818717
Romanos 11:25,0.002838002838002838,0.020480304553656577,0.0011797910795218185
2 Pedro 1:19,0.002343002343002343,0.020466706573845868,0.000309316810958097
João 17:5,0.001452001452001452,0.020447536393983005,3.106013698973877e-05
Mateus 16:17,0.002013002013002013,0.020445668389529544,0.00026378425428113194
Oseias 1:10,0.00231000231000231,0.020422146583147057,0.0004483719068510729
Daniel 9:26,0.003366003366003366,0.020374679099435307,0.0010721123735131998
Salmos 72:7,0.001617001617001617,0.02036243251654107,0.00044662710355194285
Romanos 11:5,0.001518001518001518,0.020357638637564908,6.321308310997484e-05
1 João 3:16,0.002211002211002211,0.020355627772058224,0.0002730455951652539
João 3:19,0.002871002871002871,0.020354038882266112,0.0003402460404469911
Apocalipse 22:5,0.001716001716001716,0.02033992816408519,9.557113816808164e-05
Efésios 3:9,0.001815001815001815,0.0203210964500782,0.00022300971155328676
Filipenses 3:3,0.00297000297000297,0.02025718356809521,0.0007215798409221596
João 1:12,0.001914001914001914,0.020240496271956145,0.0001296651542884183
Isaías 61:10,0.00363000363000363,0.020234138028728234,0.0010299109190084052
Hebreus 2:9,0.002442002442002442,0.020220986189827712,0.0003547056082894816
Apocalipse 21:27,0.002475002475002475,0.020211236142739564,0.0007774127189219128
João 6:68,0.001353001353001353,0.02018201682966272,7.635948115812785e-05
Colossenses 1:24,0.00198000198000198,0.02014709249771173,0.0001324422118792433
Isaías 25:9,0.00264000264000264,0.02013744220016119,0.000701487947576551
1 Pedro 2:25,0.00165000165000165,0.0200990480584364,0.0003290989479735248
Romanos 11:36,0.0022770022770022768,0.020089980837052587,0.0002102877752541916
Romanos 3:21,0.001947001947001947,0.02008865315789677,0.0001900137047966068
Hebreus 12:22,0.0033000033000033,0.020075399919664807,0.0009236916026803003
Romanos 9:24,0.001353001353001353,0.02006029604154784,0.00011373922849482445
1 João 4:12,0.00132000132000132,0.02005413718117685,9.225766588789107e-05
Apocalipse 2:7,0.002805002805002805,0.020052697401898405,0.002110123548632146
2 Pedro 1:5,0.002178002178002178,0.020010014815701804,0.0006885438427666339
1 Timóteo 6:15,0.001254001254001254,0.019969965624397838,0.0002545535671549567
Romanos 5:9,0.001056001056001056,0.0199666517973517,7.677476355142794e-05
João 17:23,0.001683001683001683,0.019961795810523094,9.384974944452567e-05
1 Tessalonicenses 1:5,0.003201003201003201,0.01989367866639581,0.0008247477653995352
Isaías 32:15,0.002145002145002145,0.019890799441276027,0.00039872723860107426
Romanos 9:11,0.001551001551001551,0.019880157961461538,0.00043221467090752256
Atos 26:20,0.003366003366003366,0.019878467878581725,0.0007362821138308821
Hebreus 2:17,0.002211002211002211,0.01985872935466119,0.00036523909160410674
1 Tessalonicenses 1:9,0.0022770022770022768,0.019835662553081345,0.00043793326411431326
João 10:11,0.001881001881001881,0.01981032848327639,0.00017533860663897322
Lucas 24:26,0.001716001716001716,0.019802921805328427,0.00014758058002434574
Colossenses 1:18,0.002211002211002211,0.019797776115599366,0.00012455372964992046
João 14:21,0.003465003465003465,0.019788055220759514,0.000503233852397376
Apocalipse 5:6,0.001848001848001848,0.019777311244569638,0.00044619911351549853
Jeremias 31:31,0.002112002112002112,0.01976181150466383,0.00022427602085743387
Tiago 1:5,0.003366003366003366,0.019751824538668118,0.000938712636432994
Romanos 6:17,0.002409002409002409,0.01975094225927651,0.0007349959448822083
João 17:11,0.002508002508002508,0.019741143464257815,0.0005034600921582256
Salmos 72:1,0.001551001551001551,0.01969853821601382,0.00018710468480555954
Romanos 3:25,0.00264000264000264,0.01968976844627497,0.0003631188274040732
Apocalipse 1:6,0.001782001782001782,0.019673120693354147,8.06286528015919e-05
Romanos 8:30,0.00198000198000198,0.01966836593914554,0.00018087085346559908
Isaías 52:13,0.001485001485001485,0.01964261826976884,0.00027744451424953766
2 Tessalonicenses 2:9,0.0033000033000033,0.019625371950066153,0.0006137552920585031
Romanos 12:2,0.003432003432003432,0.019623406488930788,0.0013904116327672325
Apocalipse 2:23,0.00363000363000363,0.01961802016689755,0.0008836344646373109
2 Pedro 1:4,0.0015840015840015839,0.019612178780873252,0.0001982267812717656
1 Crônicas 28:9,0.005115005115005115,0.019601005057963694,0.0025932654984645474
